JVASP-42012,-7.1898627,8.577222
JVASP-157233,-8.401071,11.46594
JVASP-139932,3.7623506,6.000461
JVASP-69747,-6.499208,6.670334
JVASP-38734,-6.6378245,5.6467276
JVASP-117394,1.1824079,11.118663
JVASP-23495,0.12639491,7.9818044
JVASP-100539,-9.341768,11.813434
JVASP-136798,-3.7291906,13.857984
JVASP-146727,4.0414934,12.6079
JVASP-8663,-1.32917,5.483657
JVASP-109094,-9.101721,12.202364
JVASP-48916,3.2835948,13.490593
JVASP-80132,-3.3447506,6.0162506
JVASP-140436,-3.6516676,11.433551
JVASP-135252,-2.5574577,5.8248286
JVASP-151342,-5.4579687,12.638625
JVASP-86519,-0.86397916,15.796425
JVASP-138899,-1.7980298,5.8139796
JVASP-20522,-0.11500187,8.631775
JVASP-17840,-7.145883,15.133594
JVASP-94377,-7.045299,5.3511486
JVASP-37589,-8.325021,9.071732
JVASP-23042,-2.0084724,7.5854087
JVASP-101661,2.6672597,11.871678
JVASP-122546,-2.1382334,7.893648
JVASP-126425,-2.4567611,12.335384
JVASP-19750,-8.886218,11.057197
JVASP-110049,-5.3404536,12.955574
JVASP-111353,-7.848371,6.273529
JVASP-119016,-5.1935306,11.445551
JVASP-12248,3.538498,7.8141418
JVASP-65296,-2.0085502,8.454753
JVASP-35204,3.8511083,10.908208
JVASP-20750,-7.309661,8.396664
JVASP-14020,-6.967638,14.814851
JVASP-151927,-4.4037113,10.610298
JVASP-51695,-0.6746717,4.4494176
JVASP-14854,-7.8078337,14.502181
JVASP-137889,4.2228727,2.9559214
JVASP-14560,-6.2235556,13.326334
JVASP-40514,-7.311956,9.962057
JVASP-20470,-6.1209874,12.678928
JVASP-39768,-7.338114,9.973945
JVASP-101599,-7.821237,11.668887
JVASP-152147,3.849421,4.6758537
JVASP-15181,-7.3386464,14.72995
JVASP-105794,2.9914162,11.551848
JVASP-22410,-1.1919712,15.645751
JVASP-124703,-5.1627374,13.903839
JVASP-38676,3.2800472,12.558595
JVASP-146091,-3.2286372,15.687197
JVASP-138418,-2.3486702,7.058439
JVASP-111211,0.67682934,12.672888
JVASP-16763,0.410645,7.587283
JVASP-56890,-2.1651697,7.5590043
JVASP-152478,0.18968436,4.1589823
JVASP-31338,4.121176,5.112155
JVASP-156427,-5.729831,8.9553385
JVASP-117001,-3.499548,16.327272
JVASP-141629,3.9794245,14.046952
JVASP-140910,-0.42000702,5.3710814
JVASP-116315,0.53326136,6.0791087
JVASP-30258,2.2278714,6.6200666
JVASP-17434,-4.93434,9.855117
JVASP-78940,4.2691145,2.8256884
JVASP-116785,-2.887718,15.129322
JVASP-78418,-1.8172522,5.5249195
JVASP-109677,-7.1888523,6.5150905
JVASP-109401,-7.2467585,8.803128
JVASP-91880,-6.4822364,5.6259427
JVASP-93290,-8.506085,9.245726
JVASP-8608,-1.3127872,3.4134052
JVASP-91207,1.2025256,7.58958
JVASP-69205,-5.1556325,8.750139
JVASP-59887,1.6334028,11.64515
JVASP-106250,-4.7858853,10.477924
JVASP-134967,-0.34479856,4.088722
JVASP-123681,-0.16683032,10.744614
JVASP-36307,-0.88022435,7.1902585
JVASP-107384,1.1821241,8.467799
JVASP-98895,-3.6025574,14.088085
JVASP-7809,2.1769145,7.272204
JVASP-80011,-7.940238,13.926408
JVASP-117624,-2.2743266,6.771646
JVASP-120733,-7.1334553,14.741383
JVASP-52095,-6.7115397,15.246824
JVASP-14982,-6.6992764,15.549228
JVASP-138460,-0.61244977,6.0320296
JVASP-98088,-2.4676478,15.279013
JVASP-153306,-0.50771403,8.618666
JVASP-128249,-8.643833,12.712964
JVASP-59539,-1.5722568,9.61074
JVASP-133591,2.254779,7.398984
JVASP-145191,-1.7630978,9.031324
JVASP-99881,-5.6067367,13.014794
JVASP-105672,0.14876945,13.945818
JVASP-39746,-2.8319812,10.830955
JVASP-112845,4.2769365,11.5837
JVASP-5782,-6.7219725,10.192538
JVASP-58378,-8.084247,8.899004
JVASP-17375,-4.831628,9.411868
JVASP-74571,-1.6258732,8.290674
JVASP-44698,5.1188684,13.560087
JVASP-152849,2.6019561,10.208544
JVASP-19757,-6.3579106,6.698027
JVASP-4279,4.2905326,4.392192
JVASP-117811,-2.2460155,6.1167974
JVASP-149518,0.8419637,9.963067
JVASP-25141,-0.46076775,12.34374
JVASP-55788,5.1416016,10.825294
JVASP-20768,-4.4927583,13.100374
JVASP-109854,2.5204723,12.2737255
JVASP-4140,3.8629565,4.747707
JVASP-146888,4.4419675,12.098756
JVASP-36656,-7.3113914,9.115226
JVASP-50489,-2.2971773,5.13925
JVASP-12848,1.9879861,9.920137
JVASP-17240,-5.6377473,12.9662895
JVASP-120360,-3.1836622,5.907059
JVASP-136215,-0.9928674,5.0166636
JVASP-9228,3.799346,5.798188
JVASP-24985,-6.175454,15.864471
JVASP-75807,-5.952211,11.419575
JVASP-121705,-3.2685137,15.185693
JVASP-5248,1.7942978,10.659376
JVASP-20852,-3.586924,9.312014
JVASP-36320,0.29564208,8.410598
JVASP-110161,-7.37506,9.07539
JVASP-34170,-1.6756666,10.240494
JVASP-151135,2.6817875,8.204798
JVASP-47519,3.88779,7.741555
JVASP-102476,-1.6635439,10.170078
JVASP-50004,-0.86008394,15.215457
JVASP-102944,-2.724807,12.1331215
JVASP-126660,-8.138133,9.649979
JVASP-19831,0.29332018,8.445572
JVASP-145102,-5.0213633,12.274904
JVASP-30622,1.4512867,7.5284786
JVASP-151886,2.5378637,12.167306
JVASP-104613,-7.524413,6.925202
JVASP-92393,1.5155067,11.885588
JVASP-131760,-8.225221,12.572535
JVASP-101390,-6.502612,6.053859
JVASP-106522,-7.6555457,9.689416
JVASP-62846,-4.788323,11.868575
JVASP-18996,3.9613376,4.750051
JVASP-18599,-6.6299686,10.128072
JVASP-28831,-1.0582439,13.145945
JVASP-23048,-2.5458255,10.568403
JVASP-28747,-1.019939,13.138191
JVASP-114290,-0.72896504,4.4633284
JVASP-141368,-0.049267776,7.893213
JVASP-16305,-6.2819066,4.464919
JVASP-125550,3.703909,4.1702137
JVASP-48959,5.526702,11.849816
JVASP-97634,-3.3548443,14.876374
JVASP-26645,2.75768,13.172273
JVASP-25638,2.830179,12.987478
JVASP-37069,-1.4643255,3.26336
JVASP-150181,-0.61586154,8.311239
JVASP-152735,-7.0472517,14.803789
JVASP-38537,-5.4842887,12.715353
JVASP-134323,0.16317399,9.328615
JVASP-157376,-1.681744,8.230595
JVASP-97930,0.05982244,3.7273595
JVASP-143772,2.541071,10.652525
JVASP-1495,-3.2959063,6.1920924
JVASP-141309,2.2039795,11.8625145
JVASP-110335,2.9955199,13.291098
JVASP-135597,3.7261593,4.2766447
JVASP-112091,0.14417453,2.4269712
JVASP-8360,2.0166495,10.605158
JVASP-87851,-4.292612,10.680326
JVASP-124204,-6.3695846,5.987537
JVASP-92851,-6.4598436,5.6395297
JVASP-107609,-0.44899106,14.651394
JVASP-48619,3.2690933,13.460405
JVASP-116516,4.040563,12.531686
JVASP-106197,-7.6999755,6.1361995
JVASP-139502,-2.6663136,13.823581
JVASP-91214,-8.329976,12.297456
JVASP-92628,-0.5605709,8.609909
JVASP-93425,-4.7981095,9.972981
JVASP-38378,-3.186985,15.903707
JVASP-93573,-7.8571353,14.087676
JVASP-99720,-0.17806235,15.01555
JVASP-107119,2.9338546,12.189897
JVASP-25311,5.6741943,2.2499564
JVASP-112134,0.9215722,3.2192116
JVASP-48620,2.1275213,6.6224804
JVASP-41002,-6.2392645,6.195219
JVASP-92567,-2.3403907,10.811327
JVASP-16096,-1.8805666,14.058444
JVASP-9864,2.2333722,10.136099
JVASP-107217,-8.859455,11.145963
JVASP-100417,2.853669,9.855174
JVASP-131743,-8.6951475,11.115634
JVASP-58596,3.3499181,7.149706
JVASP-151391,-5.738042,11.844835
JVASP-74216,-7.982419,8.81547
JVASP-110698,-0.55447036,14.940942
JVASP-4579,-4.323013,9.994419
JVASP-88859,4.528778,2.5254662
JVASP-10907,-2.6053407,13.989826
JVASP-8113,0.87712276,4.2334905
JVASP-91499,3.0266886,7.0962324
JVASP-137216,0.40234655,4.3217382
JVASP-57871,-1.7402959,10.220636
JVASP-122331,2.1742253,6.6592665
JVASP-63810,-1.0729296,5.1773653
JVASP-103217,-0.4618544,12.357121
JVASP-134270,-2.0962727,5.888858
JVASP-117896,4.184832,2.9397156
JVASP-76773,-5.1619616,8.799541
JVASP-133966,-1.9267068,7.496727
JVASP-21102,-1.8858111,5.17486
JVASP-42676,4.188039,12.019843
JVASP-75568,-0.08153329,8.350547
JVASP-86850,-0.23057683,10.673622
JVASP-86521,-4.765532,15.260805
JVASP-102584,-8.390224,10.748271
JVASP-137859,-4.5497518,8.944414
JVASP-57829,0.45276165,4.1391473
JVASP-47467,-3.2163506,15.382807
JVASP-101186,-2.3720424,12.3214445
JVASP-141759,2.5943632,7.67532
JVASP-85259,-5.8050475,9.0142565
JVASP-134374,-1.8088658,5.873478
JVASP-10097,2.4717956,10.298574
JVASP-27815,-0.26934078,3.3149319
JVASP-120304,-0.20882225,5.99873
JVASP-11993,-7.344946,6.828122
JVASP-55690,-1.3524587,3.3847525
JVASP-7779,-4.8104033,9.966054
JVASP-136049,-2.421358,13.345671
JVASP-100048,-0.3549092,5.2114315
JVASP-77392,-4.9077187,8.861459
JVASP-112830,3.1385148,6.894718
JVASP-115228,-0.080133,6.1334276
JVASP-111524,-4.1752954,15.016778
JVASP-141161,2.792982,7.177893
JVASP-146736,4.390206,12.06199
JVASP-48649,3.9250934,7.0685525
JVASP-43032,3.9525933,12.396402
JVASP-98078,-1.4907136,15.064705
JVASP-18082,-4.1232195,10.91773
JVASP-86674,-7.3826027,14.614509
JVASP-99885,-2.0743163,7.697011
JVASP-139882,3.12865,6.893878
JVASP-137676,-0.87486887,8.088852
JVASP-152570,-5.5763597,12.871087
JVASP-120879,-1.7652292,6.6933904
JVASP-92196,-6.8741918,5.7071376
JVASP-107723,-0.6779986,8.27958
JVASP-74149,-0.23129512,7.184608
JVASP-41244,-6.3043184,8.988083
JVASP-38573,3.8114867,10.770315
JVASP-114587,-1.7236137,6.564861
JVASP-28844,-1.0651363,13.213282
JVASP-139243,-0.8612629,3.8931272
JVASP-43922,-3.56065,16.323832
JVASP-117900,4.2534866,2.852814
JVASP-139382,-1.7828676,5.1459336
JVASP-74369,-7.196935,5.635332
JVASP-150141,0.28001684,7.8784404
JVASP-36762,-1.9210167,14.324954
JVASP-35935,-4.8196173,9.459902
JVASP-66589,-5.1570992,8.461474
JVASP-120312,-3.2793288,6.0869756
JVASP-70858,1.1564192,10.902847
JVASP-36138,-2.2841153,12.218823
JVASP-119377,-3.2962708,15.836497
JVASP-121805,5.0022426,13.587463
JVASP-129476,-0.74692625,12.022653
JVASP-147214,3.6798275,4.6990476
JVASP-39932,-7.4368095,11.999168
JVASP-19866,-6.236908,12.617943
JVASP-143853,-2.749901,13.477856
JVASP-145966,5.5094094,11.126687
JVASP-22373,-2.8864002,9.536514
JVASP-9252,3.5845194,6.3515472
JVASP-38662,-8.919309,11.267451
JVASP-137248,0.6295595,4.834413
JVASP-125271,-8.428005,10.1243305
JVASP-154919,2.5872803,7.571475
JVASP-100679,-0.22990246,14.740958
JVASP-108948,-7.557326,14.308824
JVASP-101907,0.7861067,3.3866563
JVASP-18240,-0.12734616,8.456735
JVASP-147428,-3.86004,16.004627
JVASP-92294,-1.6993271,8.734114
JVASP-25662,-0.58526963,15.389794
JVASP-146345,-4.2542295,15.32824
JVASP-67368,-6.3870854,9.004795
JVASP-28463,-3.596414,14.004549
JVASP-37488,-8.413848,12.298726
JVASP-12309,-4.455228,13.042563
JVASP-99366,4.149303,11.834403
JVASP-117686,0.657574,5.092216
JVASP-144204,1.1524304,10.946908
JVASP-52171,-4.642724,15.61068
JVASP-28542,-1.3041136,13.340998
JVASP-37127,0.5078079,5.249213
JVASP-78451,-9.191034,12.656549
JVASP-91939,-8.08345,6.482673
JVASP-38276,-0.97459716,10.203726
JVASP-71241,-6.6125326,5.7283435
JVASP-8137,2.5941894,8.215911
JVASP-118854,-1.6826947,7.986133
JVASP-11720,3.0308156,11.581394
JVASP-122405,5.594529,12.708219
JVASP-108110,-5.2984324,12.385224
JVASP-70714,-1.1335733,7.525466
JVASP-71559,-6.51157,6.307079
JVASP-54737,-0.2751203,3.3614755
JVASP-104983,3.4614725,6.591077
JVASP-13896,-2.1997123,5.777189
JVASP-155231,1.1463007,8.259283
JVASP-99401,-2.6515265,1.4194745
JVASP-107017,1.3457665,7.5157347
JVASP-116688,0.62485576,11.570142
JVASP-16522,-0.536329,8.6848135
JVASP-38938,-7.208692,5.6087885
JVASP-25353,-9.198967,12.645525
JVASP-70764,-0.84575665,7.1110387
JVASP-19823,-5.556793,13.453201
JVASP-79363,-7.5498786,9.321337
JVASP-1789,3.5648885,12.8104315
JVASP-9852,2.8885581,7.927097
JVASP-127242,-7.659004,9.328205
JVASP-156701,-0.69781715,7.983562
JVASP-90396,-8.736063,11.592657
JVASP-116131,-0.8498469,4.4974055
JVASP-114723,2.4764404,7.6700473
JVASP-124308,-2.6647694,13.73801
JVASP-150568,3.252579,11.816382
JVASP-79211,-0.16666776,15.311421
JVASP-140828,-2.5989563,14.033218
JVASP-154773,-1.8179213,2.5953608
JVASP-75028,-6.371411,9.000304
JVASP-147186,3.3540835,11.972641
JVASP-126887,-5.4351444,10.718689
JVASP-66996,-0.48522377,7.7687793
JVASP-86626,0.5239977,3.9750807
JVASP-116789,2.9273925,9.888617
JVASP-80069,-6.244009,6.3784738
JVASP-110962,-0.30606017,8.991447
JVASP-136636,3.9440725,7.035125
JVASP-139606,-2.5551374,5.819506
JVASP-112818,4.763196,13.607191
JVASP-122457,1.7593142,7.1864305
JVASP-134482,-1.6179816,6.424647
JVASP-61502,3.8935068,11.722509
JVASP-57128,4.284534,4.818569
JVASP-66340,-5.8206115,8.394181
JVASP-113234,5.48946,11.16499
JVASP-16226,0.3523402,8.367048
JVASP-154398,-0.44917768,1.9142262
JVASP-135496,3.8054035,10.709387
JVASP-152302,-8.056947,6.6215816
JVASP-120739,-8.518565,8.764968
JVASP-141641,3.9067178,7.05227
JVASP-81343,-6.6135783,6.5799174
JVASP-54670,0.03231982,3.8590019
JVASP-35848,-0.92625177,9.395275
JVASP-116390,-2.6491425,13.6723995
JVASP-120743,3.0751858,6.9540186
JVASP-129216,-5.9244184,11.494641
JVASP-115054,3.3793256,4.826522
JVASP-155207,-0.2919898,10.441521
JVASP-148561,-4.3373737,12.456107
JVASP-35229,-7.026313,14.603399
JVASP-37725,-5.44774,10.488626
JVASP-103197,-0.47641045,14.989726
JVASP-9253,2.682035,8.313996
JVASP-90183,-5.6650834,13.095668
JVASP-141455,0.7913292,10.508307
JVASP-16600,-7.8291674,14.119911
JVASP-121826,-1.29014,3.4237523
JVASP-30488,3.7353797,4.1978426
JVASP-156849,-7.1493287,6.5719457
JVASP-149985,-7.6035247,14.782254
JVASP-111812,-5.455936,13.2897215
JVASP-17219,-7.2299414,8.59395
JVASP-74226,-1.836518,7.608361
JVASP-69293,1.7758714,11.861323
JVASP-111946,-2.616731,15.143223
JVASP-39888,-7.43127,14.41473
JVASP-79789,0.42758092,8.38852
JVASP-105422,-7.242409,7.4983706
JVASP-74562,-6.515069,6.24864
JVASP-246,0.38445884,8.686108
JVASP-113575,3.6081698,5.518995
JVASP-90665,-4.255104,10.661994
JVASP-50190,-2.7048118,15.2277
JVASP-93317,-7.05653,5.774567
JVASP-21451,-5.1541004,12.296345
JVASP-149737,3.3509367,4.4090104
JVASP-42784,2.9925494,7.184681
JVASP-142392,-6.871063,14.919255
JVASP-128359,-8.707249,12.649908
JVASP-148131,5.0037403,13.562211
JVASP-70200,-0.3174175,7.825951
JVASP-149455,-5.76182,13.340443
JVASP-34479,3.277925,8.403274
JVASP-13103,-1.737875,7.3447175
JVASP-151196,-1.5756196,9.392714
JVASP-14758,-2.564318,1.5361509
JVASP-27512,-4.8456507,14.246361
JVASP-44761,-2.576767,5.155515
JVASP-98473,2.8596175,8.063922
JVASP-40213,-1.7438458,7.348642
JVASP-119734,5.109419,10.802796
JVASP-72112,-7.984594,6.577684
JVASP-93316,-7.0607386,5.7748985
JVASP-123328,-7.4666605,6.8032594
JVASP-150877,-5.318206,13.198877
JVASP-64751,-2.6875947,6.9933453
JVASP-92654,-7.3747063,14.604241
JVASP-153324,1.6296935,11.664018
JVASP-66119,-2.2521675,7.117856
JVASP-13071,-1.4817221,15.157367
JVASP-12892,-2.5744834,5.9268317
JVASP-156705,-6.130454,4.851048
JVASP-11616,2.271128,6.7955794
JVASP-110427,-7.565907,10.6969595
JVASP-25412,-2.0973103,1.6513036
JVASP-115607,-2.973992,8.608161
JVASP-81735,-3.891942,6.720857
JVASP-102655,0.09897008,8.048848
JVASP-117485,-0.6048529,3.685817
JVASP-63950,-3.0124276,7.0181575
JVASP-94899,0.9388973,8.399849
JVASP-112375,-4.422859,12.979048
JVASP-114307,-0.8571782,4.500047
JVASP-14715,-6.531139,10.215991
JVASP-63299,-0.19413827,8.456062
JVASP-40139,-1.7114094,7.3461885
JVASP-113219,4.109155,7.5045633
JVASP-46772,4.4882913,10.610697
JVASP-79994,-1.9041625,9.519948
JVASP-91563,-6.9528675,14.887815
JVASP-56942,0.4200576,5.483007
JVASP-146548,2.599162,7.0230055
JVASP-151895,-0.4779076,8.880128
JVASP-110145,-4.0368996,12.613829
